CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Parent,Customer Priority,customar Full Name (cc),Customer_full_name,Length of fill name,Parents_Exam,Customer_priority_Exam,Income_level_Exam,Education_catogery_exam,Birth_year_Exam
23320,MRS.,KENDRA,GOMEZ,17-Jun-49,M,F,kendra1@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. KENDRA GOMEZ,MRS. KENDRA GOMEZ,17,Yes,Standard,Low,High School,1949
23324,MRS.,DEBORAH,DENG,10-Jul-51,M,F,deborah5@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. DEBORAH DENG,MRS. DEBORAH DENG,17,Yes,Standard,Low,High School,1951
23325,MRS.,TIFFANY,ZIMMERMAN,22-Feb-51,M,F,tiffany20@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. TIFFANY ZIMMERMAN,MRS. TIFFANY ZIMMERMAN,22,Yes,Standard,Low,High School,1951
23799,MRS.,CAROLYN,CHANDRA,14-Feb-57,M,F,carolyn3@adventure-works.com,20000,2,Partial High School,Clerical,N,Yes,Standard,MRS. CAROLYN CHANDRA,MRS. CAROLYN CHANDRA,20,Yes,Standard,Low,High School,1957
23800,MRS.,KAYLEE,COX,09-Oct-57,M,F,kaylee8@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. KAYLEE COX,MRS. KAYLEE COX,15,Yes,Standard,Low,High School,1957
23801,MRS.,TAYLOR,WOOD,08-Mar-57,M,F,taylor27@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. TAYLOR WOOD,MRS. TAYLOR WOOD,16,Yes,Standard,Low,High School,1957
23802,MRS.,EMILY,DIAZ,23-Nov-57,M,F,emily47@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. EMILY DIAZ,MRS. EMILY DIAZ,15,Yes,Standard,Low,High School,1957
24270,MRS.,LATASHA,ORTEGA,15-May-50,M,F,latasha22@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. LATASHA ORTEGA,MRS. LATASHA ORTEGA,19,Yes,Standard,Low,High School,1950
24272,MRS.,MARTHA,WANG,16-Feb-51,M,F,martha1@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. MARTHA WANG,MRS. MARTHA WANG,16,Yes,Standard,Low,High School,1951
24273,MRS.,MONIQUE,SANZ,11-Mar-51,M,F,monique16@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. MONIQUE SANZ,MRS. MONIQUE SANZ,17,Yes,Standard,Low,High School,1951
24276,MRS.,KAITLYN,NELSON,09-Jul-52,S,F,kaitlyn7@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. KAITLYN NELSON,MRS. KAITLYN NELSON,19,Yes,Standard,Low,High School,1952
24750,MRS.,DESTINY,BARNES,13-Nov-57,M,F,destiny51@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. DESTINY BARNES,MRS. DESTINY BARNES,19,Yes,Standard,Low,High School,1957
25022,MRS.,PATRICIA,PEREZ,13-Sep-51,M,F,patricia22@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. PATRICIA PEREZ,MRS. PATRICIA PEREZ,19,Yes,Standard,Low,High School,1951
25351,MRS.,JORDAN,PHILLIPS,23-Oct-57,M,F,jordan34@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. JORDAN PHILLIPS,MRS. JORDAN PHILLIPS,20,Yes,Standard,Low,High School,1957
25353,MRS.,CAITLIN,STEWART,20-Apr-57,S,F,caitlin20@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. CAITLIN STEWART,MRS. CAITLIN STEWART,20,Yes,Standard,Low,High School,1957
25358,MRS.,JADE,TORRES,10-Feb-57,S,F,jade3@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. JADE TORRES,MRS. JADE TORRES,16,Yes,Standard,Low,High School,1957
25935,MRS.,APRIL,TANG,18-Mar-49,M,F,april4@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. APRIL TANG,MRS. APRIL TANG,15,Yes,Standard,Low,High School,1949
25936,MRS.,DEANNA,SCHMIDT,27-Oct-49,S,F,deanna46@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. DEANNA SCHMIDT,MRS. DEANNA SCHMIDT,19,Yes,Standard,Low,High School,1949
25941,MRS.,MOLLY,PEREZ,17-May-51,M,F,molly20@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. MOLLY PEREZ,MRS. MOLLY PEREZ,16,Yes,Standard,Low,High School,1951
26269,MRS.,CHLOE,MOORE,06-Jul-57,M,F,chloe41@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. CHLOE MOORE,MRS. CHLOE MOORE,16,Yes,Standard,Low,High School,1957
26270,MRS.,HAILEY,BAILEY,08-Mar-57,S,F,hailey7@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. HAILEY BAILEY,MRS. HAILEY BAILEY,18,Yes,Standard,Low,High School,1957
26271,MRS.,BAILEY,BAKER,19-Sep-57,M,F,bailey36@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. BAILEY BAKER,MRS. BAILEY BAKER,17,Yes,Standard,Low,High School,1957
26272,MRS.,KELLY,HUGHES,18-May-57,M,F,kelly16@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. KELLY HUGHES,MRS. KELLY HUGHES,17,Yes,Standard,Low,High School,1957
26273,MRS.,CHELSEA,SURI,19-Mar-57,M,F,chelsea0@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. CHELSEA SURI,MRS. CHELSEA SURI,17,Yes,Standard,Low,High School,1957
26560,MRS.,LINDSEY,SHEN,04-Jun-51,M,F,lindsey2@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. LINDSEY SHEN,MRS. LINDSEY SHEN,17,Yes,Standard,Low,High School,1951
26561,MRS.,HANNAH,LEWIS,06-May-51,M,F,hannah19@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. HANNAH LEWIS,MRS. HANNAH LEWIS,17,Yes,Standard,Low,High School,1951
27217,MRS.,JULIA,WALKER,05-Jan-57,S,F,julia44@adventure-works.com,20000,2,Partial High School,Clerical,N,Yes,Standard,MRS. JULIA WALKER,MRS. JULIA WALKER,17,Yes,Standard,Low,High School,1957
27218,MRS.,BAILEY,ALLEN,07-Nov-57,M,F,bailey43@adventure-works.com,20000,2,Partial High School,Clerical,N,Yes,Standard,MRS. BAILEY ALLEN,MRS. BAILEY ALLEN,17,Yes,Standard,Low,High School,1957
27222,MRS.,VIRGINIA,SAI,20-Oct-57,M,F,virginia7@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. VIRGINIA SAI,MRS. VIRGINIA SAI,17,Yes,Standard,Low,High School,1957
27224,MRS.,JESSICA,GRIFFIN,09-Oct-57,M,F,jessica45@adventure-works.com,20000,2,Partial High School,Clerical,N,Yes,Standard,MRS. JESSICA GRIFFIN,MRS. JESSICA GRIFFIN,20,Yes,Standard,Low,High School,1957
27472,MRS.,MINDY,CHANDE,11-Feb-48,S,F,mindy19@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. MINDY CHANDE,MRS. MINDY CHANDE,17,Yes,Standard,Low,High School,1948
27484,MRS.,KRISTEN,ZHANG,16-Mar-49,S,F,kristen0@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. KRISTEN ZHANG,MRS. KRISTEN ZHANG,18,Yes,Standard,Low,High School,1949
27485,MRS.,NINA,TANG,12-Jul-50,S,F,nina4@adventure-works.com,20000,2,Partial High School,Clerical,N,Yes,Standard,MRS. NINA TANG,MRS. NINA TANG,14,Yes,Standard,Low,High School,1950
27488,MRS.,SHEILA,MUNOZ,02-Jul-51,M,F,sheila7@adventure-works.com,20000,2,Partial High School,Clerical,N,Yes,Standard,MRS. SHEILA MUNOZ,MRS. SHEILA MUNOZ,17,Yes,Standard,Low,High School,1951
27489,MRS.,HALEY,HALL,14-Aug-51,S,F,haley57@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. HALEY HALL,MRS. HALEY HALL,15,Yes,Standard,Low,High School,1951
27490,MRS.,NATASHA,MARTIN,03-Apr-51,S,F,natasha0@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. NATASHA MARTIN,MRS. NATASHA MARTIN,19,Yes,Standard,Low,High School,1951
28107,MRS.,TARA,SIMPSON,25-Mar-50,S,F,tara2@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. TARA SIMPSON,MRS. TARA SIMPSON,17,Yes,Standard,Low,High School,1950
28110,MRS.,CASSANDRA,SAI,07-May-51,M,F,cassandra6@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. CASSANDRA SAI,MRS. CASSANDRA SAI,18,Yes,Standard,Low,High School,1951
28783,MRS.,MAKAYLA,RIVERA,06-Jul-57,M,F,makayla14@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. MAKAYLA RIVERA,MRS. MAKAYLA RIVERA,19,Yes,Standard,Low,High School,1957
28784,MRS.,BRIANA,GOMEZ,22-Dec-57,M,F,briana1@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. BRIANA GOMEZ,MRS. BRIANA GOMEZ,17,Yes,Standard,Low,High School,1957
28787,MRS.,GABRIELLE,WOOD,05-Apr-57,M,F,gabrielle24@adventure-works.com,20000,2,Partial High School,Clerical,N,Yes,Standard,MRS. GABRIELLE WOOD,MRS. GABRIELLE WOOD,19,Yes,Standard,Low,High School,1957
29080,MRS.,YOLANDA,NARA,17-Jul-49,M,F,yolanda15@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. YOLANDA NARA,MRS. YOLANDA NARA,17,Yes,Standard,Low,High School,1949
29082,MRS.,SABRINA,RAMOS,22-Jan-49,S,F,sabrina11@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. SABRINA RAMOS,MRS. SABRINA RAMOS,18,Yes,Standard,Low,High School,1949
29084,MRS.,BETH,HERNANDEZ,23-Jun-50,S,F,beth6@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. BETH HERNANDEZ,MRS. BETH HERNANDEZ,19,Yes,Standard,Low,High School,1950
29088,MRS.,TAMARA,ANAND,01-Mar-50,S,F,tamara31@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. TAMARA ANAND,MRS. TAMARA ANAND,17,Yes,Standard,Low,High School,1950
29090,MRS.,LACEY,YE,21-Aug-52,M,F,lacey22@adventure-works.com,20000,2,Partial High School,Clerical,N,Yes,Standard,MRS. LACEY YE,MRS. LACEY YE,13,Yes,Standard,Low,High School,1952
29091,MRS.,MALLORY,HERNANDEZ,12-Oct-52,M,F,mallory11@adventure-works.com,20000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. MALLORY HERNANDEZ,MRS. MALLORY HERNANDEZ,22,Yes,Standard,Low,High School,1952
11030,MRS.,BETHANY,YUAN,22-Feb-47,M,F,bethany10@adventure-works.com,10000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. BETHANY YUAN,MRS. BETHANY YUAN,17,Yes,Standard,Low,High School,1947
11038,MRS.,DIANA,HERNANDEZ,23-Mar-48,M,F,diana2@adventure-works.com,10000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. DIANA HERNANDEZ,MRS. DIANA HERNANDEZ,20,Yes,Standard,Low,High School,1948
11340,MRS.,MELODY,MUNOZ,06-Apr-36,M,F,melody8@adventure-works.com,10000,1,Graduate Degree,Clerical,Y,Yes,Standard,MRS. MELODY MUNOZ,MRS. MELODY MUNOZ,17,Yes,Standard,Low,Graduate,1936
12226,MRS.,FAITH,WARD,10-Apr-57,M,F,faith31@adventure-works.com,10000,1,Bachelors,Clerical,Y,Yes,Standard,MRS. FAITH WARD,MRS. FAITH WARD,15,Yes,Standard,Low,Undergraduate,1957
13026,MRS.,COLLEEN,ZHENG,15-Apr-48,S,F,colleen20@adventure-works.com,10000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. COLLEEN ZHENG,MRS. COLLEEN ZHENG,18,Yes,Standard,Low,High School,1948
14007,MRS.,REBEKAH,GARCIA,26-Aug-49,M,F,rebekah14@adventure-works.com,10000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. REBEKAH GARCIA,MRS. REBEKAH GARCIA,19,Yes,Standard,Low,High School,1949
14008,MRS.,KAREN,LIU,14-Jul-49,M,F,karen13@adventure-works.com,10000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. KAREN LIU,MRS. KAREN LIU,14,Yes,Standard,Low,High School,1949
14166,MRS.,ELIZABETH,JENKINS,11-Oct-22,M,F,elizabeth36@adventure-works.com,10000,3,Bachelors,Clerical,N,Yes,Standard,MRS. ELIZABETH JENKINS,MRS. ELIZABETH JENKINS,22,Yes,Standard,Low,Undergraduate,1922
14550,MRS.,KRISTY,VAZQUEZ,11-Apr-37,M,F,kristy13@adventure-works.com,10000,2,Bachelors,Clerical,Y,Yes,Standard,MRS. KRISTY VAZQUEZ,MRS. KRISTY VAZQUEZ,19,Yes,Standard,Low,Undergraduate,1937
15074,MRS.,ELIZABETH,PERRY,26-Feb-20,M,F,elizabeth37@adventure-works.com,10000,3,Bachelors,Clerical,N,Yes,Standard,MRS. ELIZABETH PERRY,MRS. ELIZABETH PERRY,20,Yes,Standard,Low,Undergraduate,1920
15075,MRS.,ALEXA,KELLY,15-Sep-20,M,F,alexa2@adventure-works.com,10000,3,Bachelors,Clerical,N,Yes,Standard,MRS. ALEXA KELLY,MRS. ALEXA KELLY,16,Yes,Standard,Low,Undergraduate,1920
15519,MRS.,JENNIFER,EVANS,10-Nov-21,M,F,jennifer4@adventure-works.com,10000,4,Partial High School,Clerical,N,Yes,Standard,MRS. JENNIFER EVANS,MRS. JENNIFER EVANS,19,Yes,Standard,Low,High School,1921
16332,MRS.,JOAN,VAZQUEZ,04-Oct-48,M,F,joan17@adventure-works.com,10000,2,Partial High School,Clerical,N,Yes,Standard,MRS. JOAN VAZQUEZ,MRS. JOAN VAZQUEZ,17,Yes,Standard,Low,High School,1948
16936,MRS.,ALICE,SERVENTI,03-Aug-36,M,F,alice3@adventure-works.com,10000,1,Graduate Degree,Clerical,Y,Yes,Standard,MRS. ALICE SERVENTI,MRS. ALICE SERVENTI,19,Yes,Standard,Low,Graduate,1936
17479,MRS.,KRISTINE,RAMOS,13-Sep-48,M,F,kristine18@adventure-works.com,10000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. KRISTINE RAMOS,MRS. KRISTINE RAMOS,19,Yes,Standard,Low,High School,1948
17493,MRS.,CANDICE,GAO,27-Nov-49,M,F,candice21@adventure-works.com,10000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. CANDICE GAO,MRS. CANDICE GAO,16,Yes,Standard,Low,High School,1949
18447,MRS.,RENEE,ORTEGA,24-Sep-48,M,F,renee20@adventure-works.com,10000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. RENEE ORTEGA,MRS. RENEE ORTEGA,17,Yes,Standard,Low,High School,1948
19672,MRS.,ROSA,ZHAO,16-Jun-45,M,F,rosa11@adventure-works.com,10000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. ROSA ZHAO,MRS. ROSA ZHAO,14,Yes,Standard,Low,High School,1945
19674,MRS.,CASEY,DENG,27-Sep-45,S,F,casey1@adventure-works.com,10000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. CASEY DENG,MRS. CASEY DENG,15,Yes,Standard,Low,High School,1945
21279,MRS.,LINDA,ROUSEY,07-Apr-47,M,F,linda10@adventure-works.com,10000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. LINDA ROUSEY,MRS. LINDA ROUSEY,17,Yes,Standard,Low,High School,1947
21363,MRS.,TAMMY,ARTHUR,09-Feb-48,M,F,tammy7@adventure-works.com,10000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. TAMMY ARTHUR,MRS. TAMMY ARTHUR,17,Yes,Standard,Low,High School,1948
21365,MRS.,GLORIA,RAMOS,06-Jun-48,M,F,gloria18@adventure-works.com,10000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. GLORIA RAMOS,MRS. GLORIA RAMOS,17,Yes,Standard,Low,High School,1948
22063,MRS.,JOANNA,SUAREZ,02-Oct-45,M,F,joanna18@adventure-works.com,10000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. JOANNA SUAREZ,MRS. JOANNA SUAREZ,18,Yes,Standard,Low,High School,1945
22148,MRS.,CANDACE,PRASAD,25-Feb-47,M,F,candace9@adventure-works.com,10000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. CANDACE PRASAD,MRS. CANDACE PRASAD,19,Yes,Standard,Low,High School,1947
23317,MRS.,BETH,MARTIN,14-Nov-48,M,F,beth2@adventure-works.com,10000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. BETH MARTIN,MRS. BETH MARTIN,16,Yes,Standard,Low,High School,1948
24035,MRS.,JACLYN,WU,08-Apr-19,S,F,jaclyn7@adventure-works.com,10000,3,Bachelors,Clerical,N,Yes,Standard,MRS. JACLYN WU,MRS. JACLYN WU,14,Yes,Standard,Low,Undergraduate,1919
24268,MRS.,MEREDITH,GILL,24-Oct-50,M,F,meredith37@adventure-works.com,10000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. MEREDITH GILL,MRS. MEREDITH GILL,18,Yes,Standard,Low,High School,1950
25009,MRS.,NATASHA,ALONSO,06-Mar-45,M,F,natasha7@adventure-works.com,10000,2,Partial High School,Clerical,N,Yes,Standard,MRS. NATASHA ALONSO,MRS. NATASHA ALONSO,19,Yes,Standard,Low,High School,1945
25017,MRS.,CRISTINA,XU,24-May-48,M,F,cristina5@adventure-works.com,10000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. CRISTINA XU,MRS. CRISTINA XU,16,Yes,Standard,Low,High School,1948
25019,MRS.,MISTY,SHEN,19-Oct-50,M,F,misty3@adventure-works.com,10000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. MISTY SHEN,MRS. MISTY SHEN,15,Yes,Standard,Low,High School,1950
26558,MRS.,HOLLY,GARCIA,25-Aug-49,M,F,holly14@adventure-works.com,10000,2,Partial High School,Clerical,N,Yes,Standard,MRS. HOLLY GARCIA,MRS. HOLLY GARCIA,17,Yes,Standard,Low,High School,1949
26904,MRS.,JUDITH,PARKER,19-Oct-57,S,F,judith3@adventure-works.com,10000,1,Bachelors,Clerical,N,Yes,Standard,MRS. JUDITH PARKER,MRS. JUDITH PARKER,18,Yes,Standard,Low,Undergraduate,1957
26912,MRS.,DENISE,RODRIGUEZ,11-Jun-39,S,F,denise20@adventure-works.com,10000,2,Bachelors,Clerical,N,Yes,Standard,MRS. DENISE RODRIGUEZ,MRS. DENISE RODRIGUEZ,21,Yes,Standard,Low,Undergraduate,1939
27853,MRS.,AMY,ZHENG,15-Sep-40,S,F,amy26@adventure-works.com,10000,2,Bachelors,Clerical,N,Yes,Standard,MRS. AMY ZHENG,MRS. AMY ZHENG,14,Yes,Standard,Low,Undergraduate,1940
29083,MRS.,TONI,SULLIVAN,21-Aug-50,S,F,toni13@adventure-works.com,10000,2,Partial High School,Clerical,Y,Yes,Standard,MRS. TONI SULLIVAN,MRS. TONI SULLIVAN,18,Yes,Standard,Low,High School,1950
29445,MRS.,BONNIE,LAL,27-Sep-37,S,F,bonnie14@adventure-works.com,10000,2,Bachelors,Clerical,Y,Yes,Standard,MRS. BONNIE LAL,MRS. BONNIE LAL,15,Yes,Standard,Low,Undergraduate,1937
29447,MRS.,LINDSAY,DENG,25-May-38,S,F,lindsay1@adventure-works.com,10000,2,Bachelors,Clerical,N,Yes,Standard,MRS. LINDSAY DENG,MRS. LINDSAY DENG,17,Yes,Standard,Low,Undergraduate,1938
11384,MRS.,TIFFANY,WANG,16-Oct-60,M,F,tiffany1@adventure-works.com,30000,3,Bachelors,Clerical,Y,Yes,Standard,MRS. TIFFANY WANG,MRS. TIFFANY WANG,17,Yes,Standard,Low,Undergraduate,1960
12258,MRS.,JAMIE,LI,27-Sep-61,M,F,jamie5@adventure-works.com,30000,4,Graduate Degree,Clerical,Y,Yes,Standard,MRS. JAMIE LI,MRS. JAMIE LI,13,Yes,Standard,Low,Graduate,1961
12259,MRS.,CINDY,MADAN,16-Apr-61,M,F,cindy7@adventure-works.com,30000,4,Graduate Degree,Clerical,Y,Yes,Standard,MRS. CINDY MADAN,MRS. CINDY MADAN,16,Yes,Standard,Low,Graduate,1961
12260,MRS.,MELINDA,ROMERO,05-May-61,M,F,melinda4@adventure-works.com,30000,4,Graduate Degree,Clerical,Y,Yes,Standard,MRS. MELINDA ROMERO,MRS. MELINDA ROMERO,19,Yes,Standard,Low,Graduate,1961
12270,MRS.,EBONY,RAMOS,09-Sep-60,S,F,ebony38@adventure-works.com,30000,3,Graduate Degree,Clerical,Y,Yes,Standard,MRS. EBONY RAMOS,MRS. EBONY RAMOS,16,Yes,Standard,Low,Graduate,1960
12592,MRS.,AMY,LI,20-Jul-61,M,F,amy11@adventure-works.com,30000,4,Graduate Degree,Clerical,Y,Yes,Standard,MRS. AMY LI,MRS. AMY LI,11,Yes,Standard,Low,Graduate,1961
12594,MRS.,SANDRA,GAO,16-Feb-61,M,F,sandra22@adventure-works.com,30000,4,Graduate Degree,Clerical,Y,Yes,Standard,MRS. SANDRA GAO,MRS. SANDRA GAO,15,Yes,Standard,Low,Graduate,1961
12598,MRS.,ALEXANDRA,BRYANT,02-Feb-60,M,F,alexandra39@adventure-works.com,30000,3,Graduate Degree,Clerical,Y,Yes,Standard,MRS. ALEXANDRA BRYANT,MRS. ALEXANDRA BRYANT,21,Yes,Standard,Low,Graduate,1960
12605,MRS.,CAROL,COOPER,06-Aug-60,M,F,carol26@adventure-works.com,30000,3,Bachelors,Clerical,Y,Yes,Standard,MRS. CAROL COOPER,MRS. CAROL COOPER,17,Yes,Standard,Low,Undergraduate,1960
13499,MRS.,OLIVIA,COX,05-Mar-62,S,F,olivia36@adventure-works.com,30000,4,Graduate Degree,Clerical,Y,Yes,Standard,MRS. OLIVIA COX,MRS. OLIVIA COX,15,Yes,Standard,Low,Graduate,1962
13532,MRS.,MELODY,GILL,16-Apr-61,M,F,melody14@adventure-works.com,30000,4,Graduate Degree,Clerical,Y,Yes,Standard,MRS. MELODY GILL,MRS. MELODY GILL,16,Yes,Standard,Low,Graduate,1961
13534,MRS.,BETH,NAVARRO,17-Jul-61,M,F,beth12@adventure-works.com,30000,3,Graduate Degree,Clerical,Y,Yes,Standard,MRS. BETH NAVARRO,MRS. BETH NAVARRO,17,Yes,Standard,Low,Graduate,1961
14139,MRS.,MEREDITH,SAI,25-Mar-61,M,F,meredith4@adventure-works.com,30000,4,Graduate Degree,Clerical,Y,Yes,Standard,MRS. MEREDITH SAI,MRS. MEREDITH SAI,17,Yes,Standard,Low,Graduate,1961
14140,MRS.,MEAGAN,SAI,08-Jul-61,M,F,meagan6@adventure-works.com,30000,4,Graduate Degree,Clerical,Y,Yes,Standard,MRS. MEAGAN SAI,MRS. MEAGAN SAI,15,Yes,Standard,Low,Graduate,1961
14538,MRS.,KATHERINE,BROWN,20-Apr-62,S,F,katherine75@adventure-works.com,30000,4,Graduate Degree,Clerical,Y,Yes,Standard,MRS. KATHERINE BROWN,MRS. KATHERINE BROWN,20,Yes,Standard,Low,Graduate,1962
14539,MRS.,CARRIE,ALONSO,20-Dec-62,S,F,carrie8@adventure-works.com,30000,4,Graduate Degree,Clerical,Y,Yes,Standard,MRS. CARRIE ALONSO,MRS. CARRIE ALONSO,18,Yes,Standard,Low,Graduate,1962
15047,MRS.,MEGHAN,VAZQUEZ,11-Aug-61,M,F,meghan14@adventure-works.com,30000,3,Graduate Degree,Clerical,Y,Yes,Standard,MRS. MEGHAN VAZQUEZ,MRS. MEGHAN VAZQUEZ,19,Yes,Standard,Low,Graduate,1961
15048,MRS.,BONNIE,YUAN,19-Jun-61,M,F,bonnie12@adventure-works.com,30000,3,Graduate Degree,Clerical,Y,Yes,Standard,MRS. BONNIE YUAN,MRS. BONNIE YUAN,16,Yes,Standard,Low,Graduate,1961
15059,MRS.,LISA,ZHU,14-Sep-59,M,F,lisa17@adventure-works.com,30000,3,Graduate Degree,Clerical,Y,Yes,Standard,MRS. LISA ZHU,MRS. LISA ZHU,13,Yes,Standard,Low,Graduate,1959
15061,MRS.,MARGARET,MA,28-May-60,M,F,margaret22@adventure-works.com,30000,3,Graduate Degree,Clerical,Y,Yes,Standard,MRS. MARGARET MA,MRS. MARGARET MA,16,Yes,Standard,Low,Graduate,1960
15062,MRS.,JAIME,ALONSO,22-Sep-60,S,F,jaime9@adventure-works.com,30000,3,Graduate Degree,Clerical,Y,Yes,Standard,MRS. JAIME ALONSO,MRS. JAIME ALONSO,17,Yes,Standard,Low,Graduate,1960
15063,MRS.,KARI,MALHOTRA,19-Jun-60,M,F,kari6@adventure-works.com,30000,3,Bachelors,Clerical,Y,Yes,Standard,MRS. KARI MALHOTRA,MRS. KARI MALHOTRA,18,Yes,Standard,Low,Undergraduate,1960
15451,MRS.,LINDA,MUNOZ,19-May-62,M,F,linda22@adventure-works.com,30000,4,Graduate Degree,Clerical,Y,Yes,Standard,MRS. LINDA MUNOZ,MRS. LINDA MUNOZ,16,Yes,Standard,Low,Graduate,1962
15652,MRS.,BARBARA,WANG,25-May-61,M,F,barbara11@adventure-works.com,30000,4,Graduate Degree,Clerical,Y,Yes,Standard,MRS. BARBARA WANG,MRS. BARBARA WANG,17,Yes,Standard,Low,Graduate,1961
15662,MRS.,MEGAN,RICHARDSON,24-May-60,M,F,megan38@adventure-works.com,30000,3,Bachelors,Clerical,Y,Yes,Standard,MRS. MEGAN RICHARDSON,MRS. MEGAN RICHARDSON,21,Yes,Standard,Low,Undergraduate,1960
16534,MRS.,CLAUDIA,HOLT,05-Feb-61,M,F,claudia18@adventure-works.com,30000,4,Graduate Degree,Clerical,Y,Yes,Standard,MRS. CLAUDIA HOLT,MRS. CLAUDIA HOLT,17,Yes,Standard,Low,Graduate,1961
16549,MRS.,LINDA,MORENO,06-Aug-59,S,F,linda21@adventure-works.com,30000,3,Bachelors,Clerical,Y,Yes,Standard,MRS. LINDA MORENO,MRS. LINDA MORENO,17,Yes,Standard,Low,Undergraduate,1959
17556,MRS.,EMILY,POWELL,09-Apr-44,M,F,emily33@adventure-works.com,30000,5,Partial High School,Clerical,N,Yes,Standard,MRS. EMILY POWELL,MRS. EMILY POWELL,17,Yes,Standard,Low,High School,1944
17753,MRS.,KENDRA,SANZ,15-Apr-60,S,F,kendra20@adventure-works.com,30000,3,Bachelors,Clerical,Y,Yes,Standard,MRS. KENDRA SANZ,MRS. KENDRA SANZ,16,Yes,Standard,Low,Undergraduate,1960
17754,MRS.,STEPHANIE,KING,16-Jul-60,S,F,stephanie64@adventure-works.com,30000,3,Bachelors,Clerical,Y,Yes,Standard,MRS. STEPHANIE KING,MRS. STEPHANIE KING,19,Yes,Standard,Low,Undergraduate,1960
